county_FIPS,county_name,year, pop_co , pctlt5_co , pct5to17_co , pct18to64_co , pct65pls_co , pctwhite_co , pctblack_co , pctamerind_co , pctapi_co , pctotherrace_co , pctmin_co , raceherfindahl_co , pcthisp_co , pctwithkids_co , pctsinparhhld_co , pctnokids_co , pctmarried_co , pctnevermarr_co , pctseparated_co , pctdivorced_co , pctlesshs_co , pcthsgrad_co , pctsomecoll_co , pctbachelors_co , pctgraddeg_co , lforcepartrate_co , unemprate_co , incherfindahl_co , medfamy_co , pctrent_co , pctown_co , childpov_co , poverty_co ,,,,,,,
39045,Fairfield ,2011," 145,167 ", 0.0650 , 0.2240 , 0.5910 , 0.1210 , 0.9020 , 0.0560 , 0.0010 , 0.0110 , 0.0300 , 0.0980 , 0.8178 , 0.0173 , 0.4748 , 0.1258 , 0.5252 , 0.5790 , 0.2430 , 0.0150 , 0.1100 , 0.0840 , 0.3690 , 0.2980 , 0.1640 , 0.0850 , 0.6690 , 0.0760 , 0.0000 ," 65,394.49 ", 0.2345 , 0.7655 , 0.1528 , 0.1094 ,,,,,,,
39045,Fairfield ,2012," 146,138 ", 0.0630 , 0.2220 , 0.5900 , 0.1250 , 0.9030 , 0.0550 , 0.0010 , 0.0120 , 0.0280 , 0.0970 , 0.8194 , 0.0174 , 0.4687 , 0.1300 , 0.5313 , 0.5640 , 0.2510 , 0.0160 , 0.1160 , 0.0830 , 0.3570 , 0.3020 , 0.1700 , 0.0880 , 0.6660 , 0.0800 , 0.0000 ," 65,243.15 ", 0.2401 , 0.7599 , 0.1600 , 0.1140 ,,,,,,,
39045,Fairfield ,2013," 147,110 ", 0.0610 , 0.2200 , 0.5890 , 0.1280 , 0.9000 , 0.0590 , 0.0010 , 0.0130 , 0.0270 , 0.1000 , 0.8144 , 0.0180 , 0.4708 , 0.1350 , 0.5292 , 0.5520 , 0.2590 , 0.0160 , 0.1190 , 0.0850 , 0.3480 , 0.3060 , 0.1720 , 0.0870 , 0.6570 , 0.0820 , 0.0000 ," 66,130.88 ", 0.2483 , 0.7517 , 0.1670 , 0.1190 ,,,,,,,
39045,Fairfield ,2014," 148,067 ", 0.0590 , 0.2190 , 0.5900 , 0.1330 , 0.8970 , 0.0600 , 0.0020 , 0.0140 , 0.0280 , 0.1030 , 0.8092 , 0.0190 , 0.4650 , 0.1325 , 0.5350 , 0.5540 , 0.2600 , 0.0160 , 0.1150 , 0.0840 , 0.3440 , 0.3090 , 0.1740 , 0.0880 , 0.6510 , 0.0730 , 0.0000 ," 67,298.92 ", 0.2601 , 0.7399 , 0.1530 , 0.1090 ,,,,,,,
39045,Fairfield ,2015," 149,112 ", 0.0580 , 0.2160 , 0.5870 , 0.1390 , 0.8940 , 0.0640 , 0.0010 , 0.0140 , 0.0260 , 0.1060 , 0.8042 , 0.0197 , 0.4577 , 0.1328 , 0.5423 , 0.5560 , 0.2580 , 0.0170 , 0.1130 , 0.0840 , 0.3440 , 0.3130 , 0.1750 , 0.0850 , 0.6430 , 0.0690 , 0.0000 ," 66,639.28 ", 0.2716 , 0.7284 , 0.1390 , 0.1030 ,,,,,,,
39047,Fayette ,2000," 28,433 ", 0.0653 , 0.1879 , 0.6038 , 0.1430 , 0.9663 , 0.0200 , 0.0017 , 0.0048 , 0.0072 , 0.0337 , 0.9341 , 0.0099 , 0.3240 , 0.0925 , 0.6760 , 0.5848 , 0.2109 , 0.0140 , 0.1130 , 0.2127 , 0.4758 , 0.2040 , 0.0776 , 0.0299 , 0.6510 , 0.0320 , 0.1512 ," 55,488.84 ", 0.3656 , 0.6344 , 0.1230 , 0.1010 ,,,,,,,
39047,Fayette ,2001," 28,408 ", 0.0657 , 0.1898 , 0.6013 , 0.1433 , 0.9644 , 0.0203 , 0.0018 , 0.0048 , 0.0086 , 0.0356 , 0.9307 , 0.0108 , 0.3375 , 0.1020 , 0.6625 , 0.5796 , 0.2121 , 0.0157 , 0.1157 , 0.2083 , 0.4745 , 0.2064 , 0.0784 , 0.0323 , 0.6526 , 0.0379 , 0.1344 ," 54,937.49 ", 0.3638 , 0.6362 , 0.1353 , 0.1087 ,,,,,,,
39047,Fayette ,2002," 28,382 ", 0.0660 , 0.1917 , 0.5988 , 0.1436 , 0.9626 , 0.0206 , 0.0020 , 0.0048 , 0.0100 , 0.0374 , 0.9272 , 0.0118 , 0.3510 , 0.1114 , 0.6490 , 0.5744 , 0.2133 , 0.0173 , 0.1183 , 0.2039 , 0.4732 , 0.2089 , 0.0793 , 0.0348 , 0.6541 , 0.0438 , 0.1176 ," 54,386.15 ", 0.3620 , 0.6380 , 0.1475 , 0.1163 ,,,,,,,
39047,Fayette ,2003," 28,357 ", 0.0664 , 0.1936 , 0.5963 , 0.1439 , 0.9608 , 0.0209 , 0.0021 , 0.0049 , 0.0114 , 0.0392 , 0.9238 , 0.0127 , 0.3646 , 0.1208 , 0.6354 , 0.5692 , 0.2146 , 0.0190 , 0.1210 , 0.1995 , 0.4719 , 0.2113 , 0.0801 , 0.0372 , 0.6557 , 0.0497 , 0.1008 ," 53,834.80 ", 0.3602 , 0.6398 , 0.1598 , 0.1240 ,,,,,,,
39047,Fayette ,2004," 28,332 ", 0.0668 , 0.1955 , 0.5939 , 0.1442 , 0.9590 , 0.0212 , 0.0022 , 0.0049 , 0.0127 , 0.0410 , 0.9204 , 0.0137 , 0.3781 , 0.1302 , 0.6219 , 0.5640 , 0.2158 , 0.0207 , 0.1237 , 0.1951 , 0.4706 , 0.2138 , 0.0809 , 0.0397 , 0.6572 , 0.0556 , 0.0840 ," 53,283.45 ", 0.3584 , 0.6416 , 0.1720 , 0.1317 ,,,,,,,
39047,Fayette ,2005," 28,306 ", 0.0672 , 0.1975 , 0.5914 , 0.1445 , 0.9571 , 0.0215 , 0.0024 , 0.0049 , 0.0141 , 0.0429 , 0.9169 , 0.0147 , 0.3916 , 0.1397 , 0.6084 , 0.5588 , 0.2171 , 0.0223 , 0.1263 , 0.1907 , 0.4693 , 0.2162 , 0.0817 , 0.0422 , 0.6588 , 0.0614 , 0.0672 ," 52,732.11 ", 0.3566 , 0.6434 , 0.1843 , 0.1393 ,,,,,,,
39047,Fayette ,2006," 28,281 ", 0.0675 , 0.1994 , 0.5889 , 0.1448 , 0.9553 , 0.0218 , 0.0025 , 0.0049 , 0.0155 , 0.0447 , 0.9135 , 0.0156 , 0.4052 , 0.1491 , 0.5948 , 0.5536 , 0.2183 , 0.0240 , 0.1290 , 0.1862 , 0.4679 , 0.2187 , 0.0825 , 0.0446 , 0.6603 , 0.0673 , 0.0504 ," 52,180.76 ", 0.3548 , 0.6452 , 0.1965 , 0.1470 ,,,,,,,
39047,Fayette ,2007," 28,256 ", 0.0679 , 0.2013 , 0.5864 , 0.1451 , 0.9535 , 0.0221 , 0.0026 , 0.0049 , 0.0169 , 0.0465 , 0.9100 , 0.0166 , 0.4187 , 0.1585 , 0.5813 , 0.5484 , 0.2195 , 0.0257 , 0.1317 , 0.1818 , 0.4666 , 0.2211 , 0.0834 , 0.0471 , 0.6619 , 0.0732 , 0.0336 ," 51,629.41 ", 0.3530 , 0.6470 , 0.2088 , 0.1547 ,,,,,,,
39047,Fayette ,2008," 28,230 ", 0.0683 , 0.2032 , 0.5840 , 0.1454 , 0.9517 , 0.0224 , 0.0027 , 0.0050 , 0.0182 , 0.0483 , 0.9066 , 0.0175 , 0.4323 , 0.1679 , 0.5677 , 0.5432 , 0.2208 , 0.0273 , 0.1343 , 0.1774 , 0.4653 , 0.2236 , 0.0842 , 0.0495 , 0.6634 , 0.0791 , 0.0168 ," 51,078.07 ", 0.3512 , 0.6488 , 0.2210 , 0.1623 ,,,,,,,
39047,Fayette ,2009," 28,205 ", 0.0686 , 0.2051 , 0.5815 , 0.1457 , 0.9498 , 0.0227 , 0.0029 , 0.0050 , 0.0196 , 0.0502 , 0.9032 , 0.0185 , 0.4458 , 0.1773 , 0.5542 , 0.5380 , 0.2220 , 0.0290 , 0.1370 , 0.1730 , 0.4640 , 0.2260 , 0.0850 , 0.0520 , 0.6650 , 0.0850 , 0.0000 ," 50,526.72 ", 0.3494 , 0.6506 , 0.2333 , 0.1700 ,,,,,,,
39047,Fayette ,2010," 28,913 ", 0.0690 , 0.2070 , 0.5790 , 0.1460 , 0.9480 , 0.0230 , 0.0030 , 0.0050 , 0.0210 , 0.0520 , 0.8997 , 0.0185 , 0.4406 , 0.1781 , 0.5594 , 0.5140 , 0.2400 , 0.0300 , 0.1430 , 0.1770 , 0.4760 , 0.2150 , 0.0810 , 0.0500 , 0.6600 , 0.1030 , 0.0000 ," 48,424.00 ", 0.3599 , 0.6401 , 0.2455 , 0.1777 ,,,,,,,
39047,Fayette ,2011," 28,955 ", 0.0680 , 0.2050 , 0.5780 , 0.1490 , 0.9490 , 0.0230 , 0.0030 , 0.0050 , 0.0200 , 0.0510 , 0.9016 , 0.0190 , 0.4232 , 0.1716 , 0.5768 , 0.5170 , 0.2370 , 0.0310 , 0.1470 , 0.1910 , 0.4410 , 0.2330 , 0.0830 , 0.0510 , 0.6470 , 0.1200 , 0.0000 ," 45,310.64 ", 0.3780 , 0.6220 , 0.2578 , 0.1853 ,,,,,,,
39047,Fayette ,2012," 28,931 ", 0.0690 , 0.2020 , 0.5800 , 0.1500 , 0.9460 , 0.0220 , 0.0040 , 0.0050 , 0.0230 , 0.0540 , 0.8960 , 0.0181 , 0.4156 , 0.1734 , 0.5844 , 0.5060 , 0.2440 , 0.0340 , 0.1500 , 0.1830 , 0.4430 , 0.2400 , 0.0860 , 0.0480 , 0.6380 , 0.1210 , 0.0000 ," 44,650.00 ", 0.3882 , 0.6118 , 0.2700 , 0.1930 ,,,,,,,
39047,Fayette ,2013," 28,902 ", 0.0670 , 0.1990 , 0.5810 , 0.1530 , 0.9450 , 0.0190 , 0.0010 , 0.0050 , 0.0300 , 0.0550 , 0.8943 , 0.0181 , 0.4435 , 0.1937 , 0.5565 , 0.5000 , 0.2520 , 0.0300 , 0.1520 , 0.1660 , 0.4540 , 0.2430 , 0.0910 , 0.0460 , 0.6140 , 0.1180 , 0.0000 ," 42,401.52 ", 0.3846 , 0.6154 , 0.2790 , 0.2010 ,,,,,,,
39047,Fayette ,2014," 28,875 ", 0.0650 , 0.1990 , 0.5770 , 0.1570 , 0.9440 , 0.0190 , 0.0010 , 0.0060 , 0.0300 , 0.0560 , 0.8924 , 0.0184 , 0.4227 , 0.1755 , 0.5773 , 0.5170 , 0.2450 , 0.0250 , 0.1450 , 0.1590 , 0.4570 , 0.2450 , 0.0960 , 0.0420 , 0.6030 , 0.1000 , 0.0000 ," 45,113.12 ", 0.3951 , 0.6049 , 0.2590 , 0.1820 ,,,,,,,
39047,Fayette ,2015," 28,769 ", 0.0620 , 0.1990 , 0.5770 , 0.1610 , 0.9450 , 0.0190 , 0.0010 , 0.0060 , 0.0280 , 0.0550 , 0.8942 , 0.0183 , 0.4342 , 0.1772 , 0.5658 , 0.5170 , 0.2400 , 0.0270 , 0.1510 , 0.1460 , 0.4670 , 0.2460 , 0.1040 , 0.0370 , 0.5970 , 0.0860 , 0.0000 ," 45,284.24 ", 0.3980 , 0.6020 , 0.2800 , 0.1840 ,,,,,,,
39049,Franklin ,2000," 1,068,978 ", 0.0720 , 0.1786 , 0.6519 , 0.0976 , 0.7768 , 0.1689 , 0.0032 , 0.0270 , 0.0241 , 0.2232 , 0.6332 , 0.0226 , 0.3057 , 0.1036 , 0.6943 , 0.4792 , 0.3308 , 0.0187 , 0.1164 , 0.1426 , 0.2710 , 0.2683 , 0.2115 , 0.1066 , 0.7060 , 0.0300 , 0.1338 ," 68,459.35 ", 0.4536 , 0.5464 , 0.1420 , 0.1160 ,,,,,,,
39049,Franklin ,2001," 1,075,100 ", 0.0719 , 0.1808 , 0.6496 , 0.0976 , 0.7701 , 0.1730 , 0.0031 , 0.0281 , 0.0257 , 0.2299 , 0.6250 , 0.0245 , 0.3274 , 0.1126 , 0.6726 , 0.4756 , 0.3342 , 0.0191 , 0.1166 , 0.1394 , 0.2710 , 0.2678 , 0.2136 , 0.1081 , 0.7052 , 0.0346 , 0.1189 ," 67,873.08 ", 0.4464 , 0.5536 , 0.1507 , 0.1211 ,,,,,,,
39049,Franklin ,2002," 1,081,221 ", 0.0718 , 0.1829 , 0.6473 , 0.0976 , 0.7634 , 0.1771 , 0.0030 , 0.0292 , 0.0273 , 0.2366 , 0.6168 , 0.0264 , 0.3492 , 0.1216 , 0.6508 , 0.4721 , 0.3375 , 0.0195 , 0.1167 , 0.1362 , 0.2710 , 0.2673 , 0.2156 , 0.1096 , 0.7044 , 0.0391 , 0.1041 ," 67,286.80 ", 0.4392 , 0.5608 , 0.1593 , 0.1262 ,,,,,,,
39049,Franklin ,2003," 1,087,343 ", 0.0717 , 0.1850 , 0.6450 , 0.0977 , 0.7567 , 0.1812 , 0.0029 , 0.0303 , 0.0289 , 0.2433 , 0.6086 , 0.0284 , 0.3709 , 0.1306 , 0.6291 , 0.4685 , 0.3409 , 0.0198 , 0.1169 , 0.1330 , 0.2710 , 0.2668 , 0.2177 , 0.1111 , 0.7037 , 0.0437 , 0.0892 ," 66,700.53 ", 0.4319 , 0.5681 , 0.1680 , 0.1313 ,,,,,,,
39049,Franklin ,2004," 1,093,465 ", 0.0716 , 0.1872 , 0.6427 , 0.0977 , 0.7501 , 0.1853 , 0.0027 , 0.0314 , 0.0305 , 0.2499 , 0.6004 , 0.0303 , 0.3927 , 0.1396 , 0.6073 , 0.4649 , 0.3442 , 0.0202 , 0.1171 , 0.1299 , 0.2710 , 0.2664 , 0.2197 , 0.1126 , 0.7029 , 0.0482 , 0.0743 ," 66,114.25 ", 0.4247 , 0.5753 , 0.1767 , 0.1363 ,,,,,,,
39049,Franklin ,2005," 1,099,586 ", 0.0715 , 0.1893 , 0.6404 , 0.0978 , 0.7434 , 0.1894 , 0.0026 , 0.0325 , 0.0321 , 0.2566 , 0.5922 , 0.0323 , 0.4144 , 0.1486 , 0.5856 , 0.4613 , 0.3476 , 0.0206 , 0.1173 , 0.1267 , 0.2710 , 0.2659 , 0.2218 , 0.1141 , 0.7021 , 0.0528 , 0.0595 ," 65,527.98 ", 0.4174 , 0.5826 , 0.1853 , 0.1414 ,,,,,,,
39049,Franklin ,2006," 1,105,708 ", 0.0714 , 0.1914 , 0.6381 , 0.0978 , 0.7367 , 0.1936 , 0.0025 , 0.0336 , 0.0336 , 0.2633 , 0.5840 , 0.0342 , 0.4362 , 0.1576 , 0.5638 , 0.4577 , 0.3509 , 0.0209 , 0.1175 , 0.1235 , 0.2710 , 0.2654 , 0.2238 , 0.1155 , 0.7013 , 0.0573 , 0.0446 ," 64,941.70 ", 0.4102 , 0.5898 , 0.1940 , 0.1465 ,,,,,,,
39049,Franklin ,2007," 1,111,830 ", 0.0713 , 0.1936 , 0.6359 , 0.0979 , 0.7300 , 0.1977 , 0.0024 , 0.0347 , 0.0352 , 0.2700 , 0.5758 , 0.0362 , 0.4580 , 0.1665 , 0.5420 , 0.4542 , 0.3543 , 0.0213 , 0.1176 , 0.1203 , 0.2710 , 0.2649 , 0.2259 , 0.1170 , 0.7006 , 0.0619 , 0.0297 ," 64,355.43 ", 0.4029 , 0.5971 , 0.2027 , 0.1516 ,,,,,,,
39049,Franklin ,2008," 1,117,951 ", 0.0712 , 0.1957 , 0.6336 , 0.0979 , 0.7234 , 0.2018 , 0.0022 , 0.0358 , 0.0368 , 0.2766 , 0.5676 , 0.0381 , 0.4797 , 0.1755 , 0.5203 , 0.4506 , 0.3576 , 0.0216 , 0.1178 , 0.1172 , 0.2710 , 0.2645 , 0.2279 , 0.1185 , 0.6998 , 0.0664 , 0.0149 ," 63,769.15 ", 0.3957 , 0.6043 , 0.2113 , 0.1567 ,,,,,,,
39049,Franklin ,2009," 1,124,073 ", 0.0711 , 0.1979 , 0.6313 , 0.0980 , 0.7167 , 0.2059 , 0.0021 , 0.0369 , 0.0384 , 0.2833 , 0.5594 , 0.0400 , 0.5015 , 0.1845 , 0.4985 , 0.4470 , 0.3610 , 0.0220 , 0.1180 , 0.1140 , 0.2710 , 0.2640 , 0.2300 , 0.1200 , 0.6990 , 0.0710 , 0.0000 ," 63,182.88 ", 0.3884 , 0.6116 , 0.2200 , 0.1618 ,,,,,,,
39049,Franklin ,2010," 1,141,117 ", 0.0710 , 0.2000 , 0.6290 , 0.0980 , 0.7100 , 0.2100 , 0.0020 , 0.0380 , 0.0400 , 0.2900 , 0.5512 , 0.0435 , 0.4921 , 0.1848 , 0.5079 , 0.4390 , 0.3700 , 0.0220 , 0.1180 , 0.1110 , 0.2700 , 0.2680 , 0.2280 , 0.1220 , 0.7000 , 0.0800 , 0.0000 ," 62,372.00 ", 0.4017 , 0.5983 , 0.2287 , 0.1668 ,,,,,,,
39049,Franklin ,2011," 1,153,671 ", 0.0720 , 0.1990 , 0.6290 , 0.0990 , 0.7060 , 0.2100 , 0.0020 , 0.0380 , 0.0440 , 0.2940 , 0.5459 , 0.0457 , 0.4945 , 0.1860 , 0.5055 , 0.4330 , 0.3740 , 0.0220 , 0.1200 , 0.1070 , 0.2620 , 0.2760 , 0.2310 , 0.1250 , 0.6980 , 0.0830 , 0.0000 ," 61,810.34 ", 0.4090 , 0.5910 , 0.2373 , 0.1719 ,,,,,,,
39049,Franklin ,2012," 1,167,484 ", 0.0710 , 0.1990 , 0.6300 , 0.1010 , 0.7010 , 0.2120 , 0.0020 , 0.0390 , 0.0450 , 0.2990 , 0.5399 , 0.0472 , 0.4888 , 0.1849 , 0.5112 , 0.4310 , 0.3770 , 0.0220 , 0.1210 , 0.1040 , 0.2570 , 0.2800 , 0.2330 , 0.1270 , 0.6980 , 0.0850 , 0.0000 ," 61,379.50 ", 0.4182 , 0.5818 , 0.2460 , 0.1770 ,,,,,,,
39049,Franklin ,2013," 1,181,824 ", 0.0720 , 0.1960 , 0.6300 , 0.1010 , 0.6970 , 0.2120 , 0.0020 , 0.0400 , 0.0480 , 0.3030 , 0.5347 , 0.0484 , 0.4866 , 0.1856 , 0.5134 , 0.4270 , 0.3810 , 0.0220 , 0.1200 , 0.1030 , 0.2570 , 0.2770 , 0.2340 , 0.1300 , 0.6950 , 0.0870 , 0.0000 ," 60,811.42 ", 0.4260 , 0.5740 , 0.2540 , 0.1810 ,,,,,,,
39049,Franklin ,2014," 1,197,592 ", 0.0720 , 0.1950 , 0.6290 , 0.1040 , 0.6920 , 0.2130 , 0.0020 , 0.0410 , 0.0520 , 0.3080 , 0.5286 , 0.0494 , 0.4842 , 0.1886 , 0.5158 , 0.4260 , 0.3840 , 0.0210 , 0.1200 , 0.1020 , 0.2550 , 0.2760 , 0.2340 , 0.1340 , 0.6950 , 0.0810 , 0.0000 ," 60,364.88 ", 0.4331 , 0.5669 , 0.2530 , 0.1800 ,,,,,,,
39049,Franklin ,2015," 1,215,761 ", 0.0720 , 0.1930 , 0.6290 , 0.1060 , 0.6880 , 0.2130 , 0.0020 , 0.0430 , 0.0530 , 0.3120 , 0.5234 , 0.0501 , 0.4782 , 0.1858 , 0.5218 , 0.4230 , 0.3880 , 0.0210 , 0.1200 , 0.1000 , 0.2510 , 0.2730 , 0.2380 , 0.1370 , 0.6940 , 0.0700 , 0.0000 ," 60,862.60 ", 0.4375 , 0.5625 , 0.2480 , 0.1750 ,,,,,,,
39051,Fulton ,2000," 42,084 ", 0.0721 , 0.2102 , 0.5902 , 0.1276 , 0.9669 , 0.0028 , 0.0021 , 0.0043 , 0.0240 , 0.0331 , 0.9354 , 0.0573 , 0.3669 , 0.0684 , 0.6331 , 0.6379 , 0.2096 , 0.0099 , 0.0773 , 0.1475 , 0.4403 , 0.2806 , 0.0936 , 0.0380 , 0.6950 , 0.0230 , 0.1587 ," 64,709.04 ", 0.2331 , 0.7669 , 0.0610 , 0.0540 ,,,,,,,
39051,Fulton ,2001," 42,128 ", 0.0713 , 0.2115 , 0.5887 , 0.1283 , 0.9665 , 0.0028 , 0.0021 , 0.0040 , 0.0246 , 0.0335 , 0.9347 , 0.0585 , 0.3748 , 0.0728 , 0.6252 , 0.6348 , 0.2103 , 0.0097 , 0.0797 , 0.1442 , 0.4413 , 0.2826 , 0.0934 , 0.0386 , 0.6940 , 0.0299 , 0.1411 ," 64,137.59 ", 0.2261 , 0.7739 , 0.0672 , 0.0581 ,,,,,,,
39051,Fulton ,2002," 42,172 ", 0.0705 , 0.2129 , 0.5873 , 0.1290 , 0.9661 , 0.0028 , 0.0021 , 0.0038 , 0.0252 , 0.0339 , 0.9340 , 0.0597 , 0.3827 , 0.0772 , 0.6173 , 0.6317 , 0.2110 , 0.0095 , 0.0821 , 0.1409 , 0.4422 , 0.2845 , 0.0933 , 0.0391 , 0.6930 , 0.0368 , 0.1235 ," 63,566.13 ", 0.2192 , 0.7808 , 0.0733 , 0.0622 ,,,,,,,
39051,Fulton ,2003," 42,217 ", 0.0697 , 0.2143 , 0.5859 , 0.1298 , 0.9657 , 0.0028 , 0.0020 , 0.0036 , 0.0258 , 0.0343 , 0.9333 , 0.0609 , 0.3906 , 0.0816 , 0.6094 , 0.6286 , 0.2117 , 0.0093 , 0.0845 , 0.1376 , 0.4432 , 0.2864 , 0.0931 , 0.0397 , 0.6920 , 0.0437 , 0.1058 ," 62,994.68 ", 0.2122 , 0.7878 , 0.0795 , 0.0663 ,,,,,,,
39051,Fulton ,2004," 42,261 ", 0.0689 , 0.2157 , 0.5845 , 0.1305 , 0.9653 , 0.0029 , 0.0020 , 0.0034 , 0.0264 , 0.0347 , 0.9326 , 0.0621 , 0.3985 , 0.0860 , 0.6015 , 0.6255 , 0.2124 , 0.0091 , 0.0869 , 0.1344 , 0.4442 , 0.2883 , 0.0929 , 0.0402 , 0.6910 , 0.0506 , 0.0882 ," 62,423.23 ", 0.2052 , 0.7948 , 0.0857 , 0.0703 ,,,,,,,
39051,Fulton ,2005," 42,305 ", 0.0681 , 0.2171 , 0.5831 , 0.1313 , 0.9649 , 0.0029 , 0.0020 , 0.0031 , 0.0270 , 0.0351 , 0.9319 , 0.0633 , 0.4064 , 0.0904 , 0.5936 , 0.6224 , 0.2131 , 0.0089 , 0.0893 , 0.1311 , 0.4451 , 0.2903 , 0.0927 , 0.0408 , 0.6900 , 0.0574 , 0.0706 ," 61,851.77 ", 0.1982 , 0.8018 , 0.0918 , 0.0744 ,,,,,,,
39051,Fulton ,2006," 42,349 ", 0.0673 , 0.2185 , 0.5817 , 0.1320 , 0.9645 , 0.0029 , 0.0020 , 0.0029 , 0.0276 , 0.0355 , 0.9311 , 0.0645 , 0.4142 , 0.0948 , 0.5858 , 0.6193 , 0.2139 , 0.0086 , 0.0918 , 0.1278 , 0.4461 , 0.2922 , 0.0925 , 0.0413 , 0.6890 , 0.0643 , 0.0529 ," 61,280.32 ", 0.1912 , 0.8088 , 0.0980 , 0.0785 ,,,,,,,
39051,Fulton ,2007," 42,394 ", 0.0664 , 0.2198 , 0.5802 , 0.1328 , 0.9642 , 0.0029 , 0.0020 , 0.0027 , 0.0282 , 0.0358 , 0.9304 , 0.0657 , 0.4221 , 0.0992 , 0.5779 , 0.6162 , 0.2146 , 0.0084 , 0.0942 , 0.1245 , 0.4471 , 0.2941 , 0.0924 , 0.0419 , 0.6880 , 0.0712 , 0.0353 ," 60,708.87 ", 0.1842 , 0.8158 , 0.1042 , 0.0826 ,,,,,,,
39051,Fulton ,2008," 42,438 ", 0.0656 , 0.2212 , 0.5788 , 0.1335 , 0.9638 , 0.0030 , 0.0020 , 0.0025 , 0.0288 , 0.0362 , 0.9297 , 0.0669 , 0.4300 , 0.1036 , 0.5700 , 0.6131 , 0.2153 , 0.0082 , 0.0966 , 0.1213 , 0.4480 , 0.2961 , 0.0922 , 0.0424 , 0.6870 , 0.0781 , 0.0176 ," 60,137.41 ", 0.1772 , 0.8228 , 0.1103 , 0.0867 ,,,,,,,
39051,Fulton ,2009," 42,482 ", 0.0648 , 0.2226 , 0.5774 , 0.1343 , 0.9634 , 0.0030 , 0.0020 , 0.0022 , 0.0294 , 0.0366 , 0.9290 , 0.0681 , 0.4379 , 0.1080 , 0.5621 , 0.6100 , 0.2160 , 0.0080 , 0.0990 , 0.1180 , 0.4490 , 0.2980 , 0.0920 , 0.0430 , 0.6860 , 0.0850 , 0.0000 ," 59,565.96 ", 0.1702 , 0.8298 , 0.1165 , 0.0908 ,,,,,,,
39051,Fulton ,2010," 42,756 ", 0.0640 , 0.2240 , 0.5760 , 0.1350 , 0.9630 , 0.0030 , 0.0020 , 0.0020 , 0.0300 , 0.0370 , 0.9283 , 0.0734 , 0.4285 , 0.1095 , 0.5715 , 0.6130 , 0.2160 , 0.0080 , 0.1010 , 0.1160 , 0.4340 , 0.2990 , 0.1030 , 0.0470 , 0.6900 , 0.0990 , 0.0000 ," 59,090.00 ", 0.1708 , 0.8292 , 0.1227 , 0.0948 ,,,,,,,
39051,Fulton ,2011," 42,702 ", 0.0630 , 0.2220 , 0.5770 , 0.1400 , 0.9580 , 0.0040 , 0.0010 , 0.0030 , 0.0340 , 0.0420 , 0.9189 , 0.0751 , 0.4291 , 0.1103 , 0.5709 , 0.6170 , 0.2180 , 0.0090 , 0.0920 , 0.1130 , 0.4290 , 0.3070 , 0.1020 , 0.0490 , 0.6900 , 0.1020 , 0.0000 ," 59,163.21 ", 0.1664 , 0.8336 , 0.1288 , 0.0989 ,,,,,,,
39051,Fulton ,2012," 42,635 ", 0.0630 , 0.2170 , 0.5780 , 0.1440 , 0.9570 , 0.0050 , 0.0020 , 0.0030 , 0.0330 , 0.0430 , 0.9170 , 0.0777 , 0.4204 , 0.1082 , 0.5796 , 0.6120 , 0.2230 , 0.0100 , 0.0950 , 0.1140 , 0.4150 , 0.3030 , 0.1120 , 0.0550 , 0.6870 , 0.1040 , 0.0000 ," 58,301.50 ", 0.1722 , 0.8278 , 0.1350 , 0.1030 ,,,,,,,
39051,Fulton ,2013," 42,601 ", 0.0630 , 0.2160 , 0.5730 , 0.1470 , 0.9530 , 0.0050 , 0.0010 , 0.0040 , 0.0370 , 0.0470 , 0.9096 , 0.0796 , 0.4149 , 0.1039 , 0.5851 , 0.6080 , 0.2280 , 0.0100 , 0.0970 , 0.1140 , 0.4090 , 0.3150 , 0.1050 , 0.0570 , 0.6770 , 0.0990 , 0.0000 ," 59,553.70 ", 0.1822 , 0.8178 , 0.1470 , 0.1140 ,,,,,,,
39051,Fulton ,2014," 42,541 ", 0.0610 , 0.2160 , 0.5710 , 0.1530 , 0.9550 , 0.0060 , 0.0010 , 0.0030 , 0.0350 , 0.0450 , 0.9133 , 0.0809 , 0.4115 , 0.1163 , 0.5885 , 0.5970 , 0.2350 , 0.0110 , 0.0990 , 0.1090 , 0.4070 , 0.3170 , 0.1090 , 0.0580 , 0.6680 , 0.0860 , 0.0000 ," 58,608.60 ", 0.1927 , 0.8073 , 0.1600 , 0.1200 ,,,,,,,
39051,Fulton ,2015," 42,485 ", 0.0610 , 0.2130 , 0.5690 , 0.1570 , 0.9420 , 0.0060 , 0.0020 , 0.0030 , 0.0470 , 0.0580 , 0.8896 , 0.0818 , 0.4134 , 0.1119 , 0.5866 , 0.5980 , 0.2320 , 0.0110 , 0.1000 , 0.0970 , 0.4080 , 0.3220 , 0.1150 , 0.0570 , 0.6720 , 0.0670 , 0.0000 ," 59,791.72 ", 0.1911 , 0.8089 , 0.1470 , 0.1080 ,,,,,,,
